,Rating ,Customer Id,Date,Variation,Verified_reviews,feedback,Positive / Negative,Verbs (Lamatize),Latest Review,Unique customer Flag,Identify_Words
2418,1,11002475,2018-07-30,Configuration: Fire TV Stick,Purchased to use on the road in my semi. Does not work in that application.,0,Negative,"[Purchased, use, Does, work]",Purchased to use on the road in my semi. Does not work in that application.,False,"['Purchase', 'Purchased']"
2419,4,11002476,2018-07-30,Configuration: Fire TV Stick,Great,1,Negative,[],Great,False,[]
2420,5,11002477,2018-07-30,Configuration: Fire TV Stick,I love my fire stick thank you so much,1,Positive,"[love, thank]",I love my fire stick thank you so much,False,[]
2421,5,11002478,2018-07-30,Configuration: Fire TV Stick,Easy to set-up!  I am enjoying the added video choices for my television.,1,Negative,"[set, am, enjoying, added]",Easy to set-up!  I am enjoying the added video choices for my television.,False,[]
2422,5,11002479,2018-07-30,Configuration: Fire TV Stick,"The installation and connection to my Wi-Fi was so easy! Getting the Amazon Prime and Netflix going was a breeze. I have not used a voice remote before. That was amazing (yes, I am old school). I will be reviewing more features and options as I have time, but I am very excited to own such a product that lives up to the all the great things I have read and heard.",1,Negative,"[was, Getting, going, was, have, used, was, am, will, be, reviewing, have, am, own, lives, have, read, heard]","The installation and connection to my Wi-Fi was so easy! Getting the Amazon Prime and Netflix going was a breeze. I have not used a voice remote before. That was amazing (yes, I am old school). I will be reviewing more features and options as I have time, but I am very excited to own such a product that lives up to the all the great things I have read and heard.",False,[]
2423,4,11002480,2018-07-30,Configuration: Fire TV Stick,"I like this product. However, the set up was a bit difficult. I had to reset it to the factory setting abd start from scratch.",1,Negative,"[like, was, had, reset, setting]","I like this product. However, the set up was a bit difficult. I had to reset it to the factory setting abd start from scratch.",False,['like']
2424,5,11002481,2018-07-30,Configuration: Fire TV Stick,I loved the I can use voice to make a request. I use it for music and movies.,1,Positive,"[loved, can, use, make, use]",I loved the I can use voice to make a request. I use it for music and movies.,False,[]
2425,5,11002482,2018-07-30,Configuration: Fire TV Stick,Very easy to install and am excited to use!,1,Negative,"[install, am, use]",Very easy to install and am excited to use!,False,[]
2426,5,11002483,2018-07-30,Configuration: Fire TV Stick,"so far, so good, works great.",1,Negative,[works],"so far, so good, works great.",False,[]
2427,5,11002484,2018-07-30,Configuration: Fire TV Stick,"Great device, I'm cutting my cable and watching the channels I want. If I want to add an app like CBS I can just pay a little extra and get it.",1,Negative,"['m, cutting, watching, want, want, add, can, pay, get]","Great device, I'm cutting my cable and watching the channels I want. If I want to add an app like CBS I can just pay a little extra and get it.",False,['like']
49,3,11000106,2018-07-30,Charcoal Fabric ,No different than Apple. To play a specific list of music you must have an Amazon of Spotify “plus/prime/etc” account.  So you must pay to play “your” music.  3 stars for that reason.  Everything else is 👍🏻 .,1,Negative,"[play, must, have, must, pay, play, is]",No different than Apple. To play a specific list of music you must have an Amazon of Spotify “plus/prime/etc” account.  So you must pay to play “your” music.  3 stars for that reason.  Everything else is 👍🏻 .,False,[]
54,3,11000111,2018-07-30,Sandstone Fabric ,like google better,1,Negative,[],like google better,False,['like']
51,5,11000108,2018-07-30,Charcoal Fabric ,"I'm still learning how to use it, but so far my Echo is great! The sound is actually much better than I was expecting.",1,Negative,"['m, learning, use, is, is, was, expecting]","I'm still learning how to use it, but so far my Echo is great! The sound is actually much better than I was expecting.",False,['Sound']
1105,5,11001162,2018-07-30,White  Spot,So far so good.,1,Negative,[],So far so good.,False,[]
1103,5,11001160,2018-07-30,Black  Spot,"I have been extremely impressed with the device as a whole. Completely changed sleep schedule and replaced my alarm clock. It is the perfect bedside counter device - alarm, wake up music, weather, top news stories, etc. Perfect device for what I wanted and does so much more than I expected it to do, calling feature is also a huge selling point. This is a must own item. Probably will grab more Echos in the future.",1,Negative,"[have, been, changed, replaced, is, wake, wanted, does, expected, do, calling, is, is, must, will, grab]","I have been extremely impressed with the device as a whole. Completely changed sleep schedule and replaced my alarm clock. It is the perfect bedside counter device - alarm, wake up music, weather, top news stories, etc. Perfect device for what I wanted and does so much more than I expected it to do, calling feature is also a huge selling point. This is a must own item. Probably will grab more Echos in the future.",False,[]
1102,5,11001159,2018-07-30,Black  Spot,"Cool little piece of tech...we’re still learning some of its functions and possibilities, but I can see some potential.  Even my ‘technically challenged’ wife already figured out how to video call our daughter.",1,Negative,"[Cool, learning, can, see, figured, video, call]","Cool little piece of tech...we’re still learning some of its functions and possibilities, but I can see some potential.  Even my ‘technically challenged’ wife already figured out how to video call our daughter.",False,[]
1101,4,11001158,2018-07-30,Black  Spot,It was a gift and the recipient love love loves it 😍💋💋💋💋❤!,1,Positive,"[was, loves, 😍]",It was a gift and the recipient love love loves it 😍💋💋💋💋❤!,False,[]
1100,5,11001157,2018-07-30,Black  Spot,Love that is can do so much! It sits on my nightstand! Only improvements I would make is having battery back up capability and the screen could be a tad bigger. But overall I’m happy I have it! Would recommend!,1,Positive,"[is, can, do, sits, would, make, is, having, could, be, ’m, have, Would, recommend]",Love that is can do so much! It sits on my nightstand! Only improvements I would make is having battery back up capability and the screen could be a tad bigger. But overall I’m happy I have it! Would recommend!,False,[]
1099,5,11001156,2018-07-30,White  Spot,"Bought this for my bedroom and the Show for my living room. Love them both. The Spot is perfect for bedside and has an impressive design. Shows lyrics, photos , etc. I paired it with a Smart Plug for the bedroom lamps &#34;Alexa, turn off lights&#34;, love it.",1,Positive,"[Bought, Love, is, has, Shows, paired, turn, love]","Bought this for my bedroom and the Show for my living room. Love them both. The Spot is perfect for bedside and has an impressive design. Shows lyrics, photos , etc. I paired it with a Smart Plug for the bedroom lamps &#34;Alexa, turn off lights&#34;, love it.",False,"['Alexa', 'Bought']"
1098,5,11001155,2018-07-30,Black  Spot,"i had a couple of echo dots previously - bought these _SPECIFICALLY_ for the Ring doorbell video / cloud cam display / interface capabilities. WAS NOT DISAPPOINTED. Love the fact that I can ask to see front yard / back yard / front door, etc.the video chat with the other rooms is also quite cool.BONUS: “Alexa show me Ant Man trailer, etc”i know this can all be done on laptop/desktop, but it’s cool now having an ‘appliance’ that’s always just there, and it doesn’t interrupt what i’m doing.",1,Positive,"[had, bought, WAS, DISAPPOINTED, Love, can, ask, see, is, show, know, can, be, done, ’s, having, ’s, does, interrupt, ’m, doing]","i had a couple of echo dots previously - bought these _SPECIFICALLY_ for the Ring doorbell video / cloud cam display / interface capabilities. WAS NOT DISAPPOINTED. Love the fact that I can ask to see front yard / back yard / front door, etc.the video chat with the other rooms is also quite cool.BONUS: “Alexa show me Ant Man trailer, etc”i know this can all be done on laptop/desktop, but it’s cool now having an ‘appliance’ that’s always just there, and it doesn’t interrupt what i’m doing.",False,"['Echo Dot', 'Alexa', 'Bought']"
1097,5,11001154,2018-07-30,Black  Spot,Perfect,1,Negative,[],Perfect,False,[]
1096,5,11001153,2018-07-30,Black  Spot,"Great deal, great product!",1,Negative,[],"Great deal, great product!",False,[]
1095,5,11001152,2018-07-30,White  Spot,Love my Echo Spot!,1,Positive,[Love],Love my Echo Spot!,False,[]
1094,1,11001151,2018-07-30,White  Spot, ,0,Negative,[], ,False,[]
1093,5,11001150,2018-07-30,Black  Spot,"It was smaller than I had anticipated, and when I say that I very much mean it. However, it still works very well! Quality sound, easily programmed, easy to work with, but Alexa is not anywhere as good as other voice programs.",1,Negative,"[was, had, anticipated, say, mean, works, programmed, work, is]","It was smaller than I had anticipated, and when I say that I very much mean it. However, it still works very well! Quality sound, easily programmed, easy to work with, but Alexa is not anywhere as good as other voice programs.",False,"['Alexa', 'Sound']"
1092,5,11001149,2018-07-30,Black  Spot,"I am just entering the &#34;smart&#34; technology world. I haven't figured it all out yet, but so far it's pretty cool!",1,Negative,"[am, entering, have, figured, 's]","I am just entering the &#34;smart&#34; technology world. I haven't figured it all out yet, but so far it's pretty cool!",False,[]
1091,4,11001148,2018-07-30,Black  Spot,"So far pretty happy with the Spot. For me it really is a glorified alarm clock/radio and I know I could have something more cost effective but eh, I like it. I had read the reviews about the scrolling issues and saw the one about how to make that stop and it did. So far so good.",1,Negative,"[is, know, could, have, like, had, read, scrolling, saw, make, stop, did]","So far pretty happy with the Spot. For me it really is a glorified alarm clock/radio and I know I could have something more cost effective but eh, I like it. I had read the reviews about the scrolling issues and saw the one about how to make that stop and it did. So far so good.",False,['like']
